,Unnamed: 0,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,Toss_Win_Flag,Game_Win_Flag,Bat_First_Flag
1172,1071.0,New Zealand,lost,12 runs,,lost,2nd,Australia,Auckland,6 Mar 2010,39.0,80,7.0,25,0.4875,0.28,0,0,0
1173,1072.0,New Zealand,lost,6 wickets,16.0,lost,1st,Australia,Hamilton,9 Mar 2010,39.0,81,7.0,26,0.481481481481,0.269230769231,0,0,1
1174,1073.0,New Zealand,lost,6 wickets,17.0,lost,1st,Australia,Auckland,11 Mar 2010,39.0,82,7.0,27,0.475609756098,0.259259259259,0,0,1
1175,1074.0,New Zealand,won,51 runs,,lost,1st,Australia,Wellington,13 Mar 2010,39.0,83,7.0,28,0.469879518072,0.25,0,1,1
1176,1092.0,New Zealand,lost,7 wickets,96.0,lost,1st,Australia,Nagpur,25 Feb 2011,43.0,101,8.0,29,0.425742574257,0.275862068966,0,0,1
1177,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1178,999.0,New Zealand,lost,2 wickets,3.0,won,1st,South Africa,Bloemfontein,23 Oct 2005,2.0,8,0.0,0,0.25,,1,0,1
1179,1000.0,New Zealand,lost,19 runs,,lost,2nd,South Africa,Cape Town,28 Oct 2005,2.0,9,0.0,1,0.222222222222,0.0,0,0,0
1180,1001.0,New Zealand,lost,4 wickets,4.0,lost,1st,South Africa,Port Elizabeth,30 Oct 2005,2.0,10,0.0,2,0.2,0.0,0,0,1
1181,1002.0,New Zealand,lost,5 wickets,11.0,lost,1st,South Africa,Centurion,6 Nov 2005,2.0,11,0.0,3,0.181818181818,0.0,0,0,1
1182,1015.0,New Zealand,won,87 runs,,lost,1st,South Africa,Mumbai (BS),16 Oct 2006,10.0,24,0.0,4,0.416666666667,0.0,0,1,1
1183,1033.0,New Zealand,won,5 wickets,10.0,won,2nd,South Africa,St George's,14 Apr 2007,19.0,42,1.0,5,0.452380952381,0.2,1,1,0
1184,1036.0,New Zealand,lost,2 wickets,0.0,lost,1st,South Africa,Durban,25 Nov 2007,20.0,45,2.0,6,0.444444444444,0.333333333333,0,0,1
1185,1037.0,New Zealand,won,7 wickets,68.0,lost,2nd,South Africa,Port Elizabeth,30 Nov 2007,20.0,46,2.0,7,0.434782608696,0.285714285714,0,1,0
1186,1038.0,New Zealand,lost,5 wickets,28.0,won,1st,South Africa,Cape Town,2 Dec 2007,21.0,47,3.0,8,0.446808510638,0.375,1,0,1
1187,1060.0,New Zealand,lost,5 wickets,53.0,lost,1st,South Africa,Centurion,24 Sep 2009,31.0,69,3.0,9,0.449275362319,0.333333333333,0,0,1
1188,1095.0,New Zealand,won,49 runs,,won,1st,South Africa,Dhaka,25 Mar 2011,44.0,104,3.0,10,0.423076923077,0.3,1,1,1
1189,1097.0,New Zealand,lost,6 wickets,28.0,won,1st,South Africa,Wellington,25 Feb 2012,45.0,106,4.0,11,0.424528301887,0.363636363636,1,0,1
1190,1098.0,New Zealand,lost,6 wickets,70.0,lost,1st,South Africa,Napier,29 Feb 2012,45.0,107,4.0,12,0.420560747664,0.333333333333,0,0,1
1191,1099.0,New Zealand,lost,5 wickets,40.0,lost,1st,South Africa,Auckland,3 Mar 2012,45.0,108,4.0,13,0.416666666667,0.307692307692,0,0,1
1192,1108.0,New Zealand,won,1 wickets,26.0,won,2nd,South Africa,Paarl,19 Jan 2013,46.0,117,4.0,14,0.393162393162,0.285714285714,1,1,0
1193,1109.0,New Zealand,won,27 runs,,lost,1st,South Africa,Kimberley,22 Jan 2013,47.0,118,5.0,15,0.398305084746,0.333333333333,0,1,1
1194,1110.0,New Zealand,lost,1 wickets,0.0,won,1st,South Africa,Potchefstroom,25 Jan 2013,48.0,119,6.0,16,0.403361344538,0.375,1,0,1
1195,1125.0,New Zealand,lost,6 wickets,11.0,lost,1st,South Africa,Mount Maunganui,21 Oct 2014,56.0,134,6.0,17,0.417910447761,0.352941176471,0,0,1
1196,1126.0,New Zealand,lost,72 runs,,won,2nd,South Africa,Mount Maunganui,24 Oct 2014,56.0,135,6.0,18,0.414814814815,0.333333333333,1,0,0
1197,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1198,1010.0,New Zealand,won,81 runs,,won,1st,West Indies,Wellington,18 Feb 2006,6.0,19,0.0,0,0.315789473684,,1,1,1
1199,1011.0,New Zealand,won,3 wickets,48.0,won,2nd,West Indies,Queenstown,22 Feb 2006,7.0,20,1.0,1,0.35,1.0,1,1,0
1200,1012.0,New Zealand,won,21 runs,,won,1st,West Indies,Christchurch,25 Feb 2006,8.0,21,2.0,2,0.380952380952,1.0,1,1,1
1201,1013.0,New Zealand,won,91 runs,,lost,1st,West Indies,Napier,1 Mar 2006,9.0,22,3.0,3,0.409090909091,1.0,0,1,1
1202,1014.0,New Zealand,lost,3 wickets,2.0,won,1st,West Indies,Auckland,4 Mar 2006,10.0,23,4.0,4,0.434782608696,1.0,1,0,1
1203,1030.0,New Zealand,won,7 wickets,64.0,won,2nd,West Indies,North Sound,29 Mar 2007,17.0,39,4.0,5,0.435897435897,0.8,1,1,0
1204,1047.0,New Zealand,lost,5 wickets,1.0,lost,1st,West Indies,Christchurch,3 Jan 2009,26.0,56,5.0,6,0.464285714286,0.833333333333,0,0,1
1205,1048.0,New Zealand,won,7 wickets,177.0,won,2nd,West Indies,Wellington,7 Jan 2009,26.0,57,5.0,7,0.456140350877,0.714285714286,1,1,0
1206,1049.0,New Zealand,won,9 runs,,won,2nd,West Indies,Napier,13 Jan 2009,27.0,58,6.0,8,0.465517241379,0.75,1,1,0
1207,1100.0,New Zealand,lost,9 wickets,52.0,lost,1st,West Indies,Kingston,5 Jul 2012,45.0,109,7.0,9,0.412844036697,0.777777777778,0,0,1
1208,1101.0,New Zealand,lost,55 runs,,won,2nd,West Indies,Kingston,7 Jul 2012,45.0,110,7.0,10,0.409090909091,0.7,1,0,0
1209,1102.0,New Zealand,won,88 runs,,lost,1st,West Indies,Basseterre,11 Jul 2012,45.0,111,7.0,11,0.405405405405,0.636363636364,0,1,1
1210,1103.0,New Zealand,lost,24 runs,,lost,2nd,West Indies,Basseterre,14 Jul 2012,46.0,112,8.0,12,0.410714285714,0.666666666667,0,0,0
1211,1104.0,New Zealand,lost,20 runs,,lost,2nd,West Indies,Basseterre,16 Jul 2012,46.0,113,8.0,13,0.407079646018,0.615384615385,0,0,0
1212,1117.0,New Zealand,lost,2 wickets,135.0,lost,1st,West Indies,Auckland,26 Dec 2013,50.0,126,8.0,14,0.396825396825,0.571428571429,0,0,1
1213,1118.0,New Zealand,won,159 runs,,lost,1st,West Indies,Queenstown,1 Jan 2014,50.0,127,8.0,15,0.393700787402,0.533333333333,0,1,1
1214,1119.0,New Zealand,won,58 runs,,won,1st,West Indies,Nelson,4 Jan 2014,51.0,128,9.0,16,0.3984375,0.5625,1,1,1
1215,1120.0,New Zealand,lost,203 runs,,won,2nd,West Indies,Hamilton,8 Jan 2014,52.0,129,10.0,17,0.403100775194,0.588235294118,1,0,0
1216,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1217,996.0,New Zealand,won,51 runs,,won,1st,India,Bulawayo,26 Aug 2005,0.0,5,0.0,0,0.0,,1,1,1
1218,997.0,New Zealand,lost,6 wickets,15.0,won,1st,India,Harare,2 Sep 2005,1.0,6,1.0,1,0.166666666667,1.0,1,0,1
1219,998.0,New Zealand,won,6 wickets,11.0,lost,2nd,India,Harare,6 Sep 2005,1.0,7,1.0,2,0.142857142857,0.5,0,1,0
1220,1054.0,New Zealand,lost,53 runs,,lost,2nd,India,Napier,3 Mar 2009,30.0,63,2.0,3,0.47619047619,0.666666666667,0,0,0
1221,1055.0,New Zealand,lost,58 runs,,won,2nd,India,Christchurch,8 Mar 2009,30.0,64,2.0,4,0.46875,0.5,1,0,0
1222,1056.0,New Zealand,lost,84 runs,,won,1st,India,Hamilton,11 Mar 2009,30.0,65,2.0,5,0.461538461538,0.4,1,0,1
1223,1057.0,New Zealand,won,8 wickets,118.0,lost,2nd,India,Auckland,14 Mar 2009,30.0,66,2.0,6,0.454545454545,0.333333333333,0,1,0
1224,1059.0,New Zealand,lost,6 wickets,57.0,won,1st,India,Colombo (RPS),11 Sep 2009,31.0,68,3.0,7,0.455882352941,0.428571428571,1,0,1
1225,1075.0,New Zealand,won,200 runs,,won,1st,India,Dambulla,10 Aug 2010,40.0,84,3.0,8,0.47619047619,0.375,1,1,1
1226,1077.0,New Zealand,lost,105 runs,,lost,2nd,India,Dambulla,25 Aug 2010,41.0,86,4.0,9,0.476744186047,0.444444444444,0,0,0
1227,1082.0,New Zealand,lost,40 runs,,won,2nd,India,Guwahati,28 Nov 2010,41.0,91,4.0,10,0.450549450549,0.4,1,0,0
1228,1083.0,New Zealand,lost,8 wickets,42.0,lost,1st,India,Jaipur,1 Dec 2010,41.0,92,4.0,11,0.445652173913,0.363636363636,0,0,1
1229,1084.0,New Zealand,lost,9 wickets,63.0,lost,1st,India,Vadodara,4 Dec 2010,41.0,93,4.0,12,0.440860215054,0.333333333333,0,0,1
1230,1085.0,New Zealand,lost,5 wickets,7.0,lost,1st,India,Bangalore,7 Dec 2010,41.0,94,4.0,13,0.436170212766,0.307692307692,0,0,1
1231,1086.0,New Zealand,lost,8 wickets,173.0,won,1st,India,Chennai,10 Dec 2010,41.0,95,4.0,14,0.431578947368,0.285714285714,1,0,1
1232,1121.0,New Zealand,won,24 runs,,lost,1st,India,Napier,19 Jan 2014,52.0,130,4.0,15,0.4,0.266666666667,0,1,1
1233,1122.0,New Zealand,won,15 runs,,lost,1st,India,Hamilton,22 Jan 2014,53.0,131,5.0,16,0.404580152672,0.3125,0,1,1
1234,1123.0,New Zealand,won,7 wickets,11.0,lost,2nd,India,Hamilton,28 Jan 2014,54.0,132,6.0,17,0.409090909091,0.352941176471,0,1,0
1235,1124.0,New Zealand,won,87 runs,,lost,1st,India,Wellington,31 Jan 2014,55.0,133,7.0,18,0.413533834586,0.388888888889,0,1,1
1236,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1237,1006.0,New Zealand,won,7 wickets,76.0,won,2nd,Sri Lanka,Queenstown,31 Dec 2005,3.0,15,0.0,0,0.2,,1,1,0
1238,1007.0,New Zealand,won,5 wickets,12.0,won,2nd,Sri Lanka,Christchurch,3 Jan 2006,4.0,16,1.0,1,0.25,1.0,1,1,0
1239,1008.0,New Zealand,won,21 runs,,won,1st,Sri Lanka,Wellington,6 Jan 2006,5.0,17,2.0,2,0.294117647059,1.0,1,1,1
1240,1009.0,New Zealand,lost,20 runs,,lost,2nd,Sri Lanka,Napier,8 Jan 2006,6.0,18,3.0,3,0.333333333333,1.0,0,0,0
1241,1016.0,New Zealand,lost,7 wickets,84.0,won,1st,Sri Lanka,Mumbai (BS),20 Oct 2006,11.0,25,3.0,4,0.44,0.75,1,0,1
1242,1019.0,New Zealand,lost,7 wickets,60.0,won,1st,Sri Lanka,Napier,28 Dec 2006,12.0,28,3.0,5,0.428571428571,0.6,1,0,1
1243,1020.0,New Zealand,won,1 wickets,0.0,won,2nd,Sri Lanka,Queenstown,31 Dec 2006,12.0,29,3.0,6,0.413793103448,0.5,1,1,0
1244,1021.0,New Zealand,won,4 wickets,129.0,won,2nd,Sri Lanka,Christchurch,2 Jan 2007,13.0,30,4.0,7,0.433333333333,0.571428571429,1,1,0
1245,1022.0,New Zealand,lost,189 runs,,lost,2nd,Sri Lanka,Auckland,6 Jan 2007,14.0,31,5.0,8,0.451612903226,0.625,0,0,0
1246,1032.0,New Zealand,lost,6 wickets,29.0,won,1st,Sri Lanka,St George's,12 Apr 2007,19.0,41,5.0,9,0.463414634146,0.555555555556,1,0,1
1247,1035.0,New Zealand,lost,81 runs,,lost,2nd,Sri Lanka,Kingston,24 Apr 2007,20.0,44,5.0,10,0.454545454545,0.5,0,0,0
1248,1058.0,New Zealand,lost,97 runs,,lost,2nd,Sri Lanka,Colombo (RPS),8 Sep 2009,31.0,67,5.0,11,0.462686567164,0.454545454545,0,0,0
1249,1061.0,New Zealand,won,38 runs,,lost,1st,Sri Lanka,Johannesburg,27 Sep 2009,31.0,70,5.0,12,0.442857142857,0.416666666667,0,1,1
1250,1076.0,New Zealand,lost,3 wickets,55.0,won,1st,Sri Lanka,Dambulla,13 Aug 2010,41.0,85,6.0,13,0.482352941176,0.461538461538,1,0,1
1251,1094.0,New Zealand,lost,112 runs,,lost,2nd,Sri Lanka,Mumbai,18 Mar 2011,44.0,103,6.0,14,0.427184466019,0.428571428571,0,0,0
1252,1096.0,New Zealand,lost,5 wickets,13.0,won,1st,Sri Lanka,Colombo (RPS),29 Mar 2011,45.0,105,6.0,15,0.428571428571,0.4,1,0,1
1253,1105.0,New Zealand,lost,14 runs,,won,1st,Sri Lanka,Pallekele,4 Nov 2012,46.0,114,6.0,16,0.40350877193,0.375,1,0,1
1254,1106.0,New Zealand,lost,7 wickets,11.0,lost,1st,Sri Lanka,Pallekele,6 Nov 2012,46.0,115,6.0,17,0.4,0.352941176471,0,0,1
1255,1107.0,New Zealand,lost,7 wickets,34.0,lost,1st,Sri Lanka,Hambantota,10 Nov 2012,46.0,116,6.0,18,0.396551724138,0.333333333333,0,0,1
1256,1111.0,New Zealand,won,1 wickets,81.0,lost,2nd,Sri Lanka,Cardiff,9 Jun 2013,48.0,120,6.0,19,0.4,0.315789473684,0,1,0
1257,1115.0,New Zealand,won,4 wickets,0.0,lost,2nd,Sri Lanka,Hambantota,12 Nov 2013,49.0,124,7.0,20,0.395161290323,0.35,0,1,0
1258,1116.0,New Zealand,lost,36 runs,,won,2nd,Sri Lanka,Dambulla,16 Nov 2013,50.0,125,8.0,21,0.4,0.380952380952,1,0,0
1259,1132.0,New Zealand,won,3 wickets,42.0,lost,2nd,Sri Lanka,Christchurch,11 Jan 2015,59.0,141,8.0,22,0.418439716312,0.363636363636,0,1,0
1260,1133.0,New Zealand,lost,6 wickets,14.0,won,1st,Sri Lanka,Hamilton,15 Jan 2015,60.0,142,9.0,23,0.422535211268,0.391304347826,1,0,1
1261,1134.0,New Zealand,won,4 wickets,11.0,lost,2nd,Sri Lanka,,,60.0,143,9.0,24,0.41958041958,0.375,0,1,0
1262,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1263,1017.0,New Zealand,won,51 runs,,lost,1st,Pakistan,Mohali,25 Oct 2006,11.0,26,0.0,0,0.423076923077,,0,1,1
1264,1062.0,New Zealand,won,5 wickets,13.0,lost,2nd,Pakistan,Johannesburg,3 Oct 2009,32.0,71,1.0,1,0.450704225352,1.0,0,1,0
1265,1064.0,New Zealand,lost,138 runs,,lost,2nd,Pakistan,Abu Dhabi,3 Nov 2009,33.0,73,2.0,2,0.452054794521,1.0,0,0,0
1266,1065.0,New Zealand,won,64 runs,,won,1st,Pakistan,Abu Dhabi,6 Nov 2009,33.0,74,2.0,3,0.445945945946,0.666666666667,1,1,1
1267,1066.0,New Zealand,won,7 runs,,won,1st,Pakistan,Abu Dhabi,9 Nov 2009,34.0,75,3.0,4,0.453333333333,0.75,1,1,1
1268,1087.0,New Zealand,won,9 wickets,196.0,lost,2nd,Pakistan,Wellington,22 Jan 2011,41.0,96,4.0,5,0.427083333333,0.8,0,1,0
1269,1088.0,New Zealand,lost,43 runs,,won,2nd,Pakistan,Christchurch,29 Jan 2011,42.0,97,5.0,6,0.432989690722,0.833333333333,1,0,0
1270,1089.0,New Zealand,lost,2 wickets,6.0,won,1st,Pakistan,Napier,1 Feb 2011,42.0,98,5.0,7,0.428571428571,0.714285714286,1,0,1
1271,1090.0,New Zealand,lost,41 runs,,won,2nd,Pakistan,Hamilton,3 Feb 2011,42.0,99,5.0,8,0.424242424242,0.625,1,0,0
1272,1091.0,New Zealand,won,57 runs,,lost,1st,Pakistan,Auckland,5 Feb 2011,42.0,100,5.0,9,0.42,0.555555555556,0,1,1
1273,1093.0,New Zealand,won,110 runs,,won,1st,Pakistan,Pallekele,8 Mar 2011,43.0,102,6.0,10,0.421568627451,0.6,1,1,1
1274,1127.0,New Zealand,lost,3 wickets,3.0,lost,1st,Pakistan,Dubai (DSC),8 Dec 2014,56.0,136,7.0,11,0.411764705882,0.636363636364,0,0,1
1275,1128.0,New Zealand,won,4 wickets,24.0,lost,2nd,Pakistan,Sharjah,12 Dec 2014,56.0,137,7.0,12,0.408759124088,0.583333333333,0,1,0
1276,1129.0,New Zealand,lost,147 runs,,lost,2nd,Pakistan,Sharjah,14 Dec 2014,57.0,138,8.0,13,0.413043478261,0.615384615385,0,0,0
1277,1130.0,New Zealand,won,7 runs,,won,1st,Pakistan,Abu Dhabi,17 Dec 2014,57.0,139,8.0,14,0.410071942446,0.571428571429,1,1,1
1278,1131.0,New Zealand,won,68 runs,,won,1st,Pakistan,Abu Dhabi,19 Dec 2014,58.0,140,9.0,15,0.414285714286,0.6,1,1,1
1279,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1280,1031.0,New Zealand,won,9 wickets,124.0,won,2nd,Bangladesh,North Sound,2 Apr 2007,18.0,40,0.0,0,0.45,,1,1,0
1281,1041.0,New Zealand,won,6 wickets,44.0,won,2nd,Bangladesh,Auckland,26 Dec 2007,21.0,50,1.0,1,0.42,1.0,1,1,0
1282,1042.0,New Zealand,won,102 runs,,won,1st,Bangladesh,Napier,28 Dec 2007,22.0,51,2.0,2,0.43137254902,1.0,1,1,1
1283,1043.0,New Zealand,won,10 wickets,264.0,won,2nd,Bangladesh,Queenstown,31 Dec 2007,23.0,52,3.0,3,0.442307692308,1.0,1,1,0
1284,1044.0,New Zealand,lost,7 wickets,27.0,lost,1st,Bangladesh,Dhaka,9 Oct 2008,24.0,53,4.0,4,0.452830188679,1.0,0,0,1
1285,1045.0,New Zealand,won,75 runs,,lost,1st,Bangladesh,Dhaka,11 Oct 2008,24.0,54,4.0,5,0.444444444444,0.8,0,1,1
1286,1046.0,New Zealand,won,79 runs,,won,1st,Bangladesh,Chittagong,14 Oct 2008,25.0,55,5.0,6,0.454545454545,0.833333333333,1,1,1
1287,1067.0,New Zealand,won,146 runs,,won,1st,Bangladesh,Napier,5 Feb 2010,35.0,76,6.0,7,0.460526315789,0.857142857143,1,1,1
1288,1068.0,New Zealand,won,5 wickets,135.0,won,2nd,Bangladesh,Dunedin,8 Feb 2010,36.0,77,7.0,8,0.467532467532,0.875,1,1,0
1289,1069.0,New Zealand,won,3 wickets,31.0,won,2nd,Bangladesh,Christchurch,11 Feb 2010,37.0,78,8.0,9,0.474358974359,0.888888888889,1,1,0
1290,1078.0,New Zealand,lost,9 runs,,lost,2nd,Bangladesh,Dhaka,5 Oct 2010,41.0,87,9.0,10,0.471264367816,0.9,0,0,0
1291,1079.0,New Zealand,lost,7 wickets,60.0,lost,1st,Bangladesh,Dhaka,11 Oct 2010,41.0,88,9.0,11,0.465909090909,0.818181818182,0,0,1
1292,1080.0,New Zealand,lost,9 runs,,won,2nd,Bangladesh,Dhaka,14 Oct 2010,41.0,89,9.0,12,0.460674157303,0.75,1,0,0
1293,1081.0,New Zealand,lost,3 runs,,lost,2nd,Bangladesh,Dhaka,17 Oct 2010,41.0,90,9.0,13,0.455555555556,0.692307692308,0,0,0
1294,1112.0,New Zealand,lost,43 runs,,won,2nd,Bangladesh,Dhaka,29 Oct 2013,49.0,121,9.0,14,0.404958677686,0.642857142857,1,0,0
1295,1113.0,New Zealand,lost,40 runs,,lost,2nd,Bangladesh,Dhaka,31 Oct 2013,49.0,122,9.0,15,0.401639344262,0.6,0,0,0
1296,1114.0,New Zealand,lost,4 wickets,4.0,lost,1st,Bangladesh,Fatullah,3 Nov 2013,49.0,123,9.0,16,0.39837398374,0.5625,0,0,1
1297,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1298,729.0,Bangladesh,won,5 wickets,4.0,lost,2nd,Australia,Cardiff,18 Jun 2005,0.0,0,0.0,0,,,0,1,0
1299,730.0,Bangladesh,lost,10 wickets,186.0,lost,1st,Australia,Manchester,25 Jun 2005,1.0,1,1.0,1,1.0,1.0,0,0,1
1300,731.0,Bangladesh,lost,6 wickets,11.0,lost,1st,Australia,Canterbury,30 Jun 2005,1.0,2,1.0,2,0.5,0.5,0,0,1
1301,738.0,Bangladesh,lost,4 wickets,36.0,won,1st,Australia,Chittagong,23 Apr 2006,2.0,9,1.0,3,0.222222222222,0.333333333333,1,0,1
1302,739.0,Bangladesh,lost,67 runs,,lost,2nd,Australia,Fatullah,26 Apr 2006,2.0,10,1.0,4,0.2,0.25,0,0,0
1303,740.0,Bangladesh,lost,9 wickets,164.0,won,1st,Australia,Fatullah,28 Apr 2006,2.0,11,1.0,5,0.181818181818,0.2,1,0,1
1304,745.0,Bangladesh,lost,10 wickets,49.0,lost,1st,Australia,North Sound,31 Mar 2007,3.0,16,1.0,6,0.1875,0.166666666667,0,0,1
1305,771.0,Bangladesh,lost,180 runs,,won,2nd,Australia,Darwin,30 Aug 2008,4.0,42,1.0,7,0.0952380952381,0.142857142857,1,0,0
1306,772.0,Bangladesh,lost,8 wickets,164.0,won,1st,Australia,Darwin,3 Sep 2008,4.0,43,1.0,8,0.093023255814,0.125,1,0,1
1307,773.0,Bangladesh,lost,73 runs,,lost,2nd,Australia,Darwin,6 Sep 2008,4.0,44,1.0,9,0.0909090909091,0.111111111111,0,0,0
1308,801.0,Bangladesh,lost,60 runs,,won,2nd,Australia,Dhaka,9 Apr 2011,13.0,72,1.0,10,0.180555555556,0.1,1,0,0
1309,802.0,Bangladesh,lost,9 wickets,144.0,won,1st,Australia,Dhaka,11 Apr 2011,13.0,73,1.0,11,0.178082191781,0.0909090909091,1,0,1
1310,803.0,Bangladesh,lost,66 runs,,lost,2nd,Australia,Dhaka,13 Apr 2011,13.0,74,1.0,12,0.175675675676,0.0833333333333,0,0,0
1311,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1312,747.0,Bangladesh,won,67 runs,,lost,1st,South Africa,Providence,7 Apr 2007,3.0,18,0.0,0,0.166666666667,,0,1,1
1313,757.0,Bangladesh,lost,9 wickets,79.0,won,1st,South Africa,Chittagong,9 Mar 2008,4.0,28,1.0,1,0.142857142857,1.0,1,0,1
1314,758.0,Bangladesh,lost,7 wickets,11.0,won,1st,South Africa,Dhaka,12 Mar 2008,4.0,29,1.0,2,0.137931034483,0.5,1,0,1
1315,759.0,Bangladesh,lost,7 wickets,94.0,won,1st,South Africa,Dhaka,14 Mar 2008,4.0,30,1.0,3,0.133333333333,0.333333333333,1,0,1
1316,777.0,Bangladesh,lost,61 runs,,lost,2nd,South Africa,Potchefstroom,7 Nov 2008,5.0,48,1.0,4,0.104166666667,0.25,0,0,0
1317,778.0,Bangladesh,lost,128 runs,,won,2nd,South Africa,Benoni,9 Nov 2008,5.0,49,1.0,5,0.102040816327,0.2,1,0,0
1318,800.0,Bangladesh,lost,206 runs,,lost,2nd,South Africa,Dhaka,19 Mar 2011,13.0,71,1.0,6,0.183098591549,0.166666666667,0,0,0
1319,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1320,742.0,Bangladesh,lost,10 wickets,80.0,won,1st,West Indies,Jaipur,11 Oct 2006,2.0,13,0.0,0,0.153846153846,,1,0,1
1321,748.0,Bangladesh,lost,99 runs,,won,2nd,West Indies,Bridgetown,19 Apr 2007,4.0,19,0.0,1,0.210526315789,0.0,1,0,0
1322,781.0,Bangladesh,won,52 runs,,lost,1st,West Indies,Roseau,26 Jul 2009,6.0,52,0.0,2,0.115384615385,0.0,0,1,1
1323,782.0,Bangladesh,won,3 wickets,6.0,lost,2nd,West Indies,Roseau,28 Jul 2009,7.0,53,1.0,3,0.132075471698,0.333333333333,0,1,0
1324,783.0,Bangladesh,won,3 wickets,7.0,lost,2nd,West Indies,Basseterre,31 Jul 2009,8.0,54,2.0,4,0.148148148148,0.5,0,1,0
1325,799.0,Bangladesh,lost,9 wickets,226.0,won,1st,West Indies,Dhaka,4 Mar 2011,13.0,70,3.0,5,0.185714285714,0.6,1,0,1
1326,804.0,Bangladesh,lost,40 runs,,won,2nd,West Indies,Dhaka,13 Oct 2011,13.0,75,3.0,6,0.173333333333,0.5,1,0,0
1327,805.0,Bangladesh,lost,8 wickets,44.0,won,1st,West Indies,Dhaka,15 Oct 2011,13.0,76,3.0,7,0.171052631579,0.428571428571,1,0,1
1328,806.0,Bangladesh,won,8 wickets,180.0,won,2nd,West Indies,Chittagong,18 Oct 2011,13.0,77,3.0,8,0.168831168831,0.375,1,1,0
1329,814.0,Bangladesh,won,7 wickets,58.0,lost,2nd,West Indies,Khulna,30 Nov 2012,16.0,85,4.0,9,0.188235294118,0.444444444444,0,1,0
1330,815.0,Bangladesh,won,160 runs,,lost,1st,West Indies,Khulna,2 Dec 2012,17.0,86,5.0,10,0.197674418605,0.5,0,1,1
1331,816.0,Bangladesh,lost,4 wickets,18.0,lost,1st,West Indies,Dhaka,5 Dec 2012,18.0,87,6.0,11,0.206896551724,0.545454545455,0,0,1
1332,817.0,Bangladesh,lost,75 runs,,won,2nd,West Indies,Dhaka,7 Dec 2012,18.0,88,6.0,12,0.204545454545,0.5,1,0,0
1333,818.0,Bangladesh,won,2 wickets,36.0,won,2nd,West Indies,Dhaka,8 Dec 2012,18.0,89,6.0,13,0.202247191011,0.461538461538,1,1,0
1334,832.0,Bangladesh,lost,3 wickets,62.0,lost,1st,West Indies,St George's,20 Aug 2014,23.0,103,7.0,14,0.223300970874,0.5,0,0,1
1335,833.0,Bangladesh,lost,177 runs,,won,2nd,West Indies,St George's,22 Aug 2014,23.0,104,7.0,15,0.221153846154,0.466666666667,1,0,0
1336,834.0,Bangladesh,lost,91 runs,,lost,2nd,West Indies,Basseterre,25 Aug 2014,23.0,105,7.0,16,0.219047619048,0.4375,0,0,0
1337,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
1338,743.0,Bangladesh,won,5 wickets,9.0,lost,2nd,India,Port of Spain,17 Mar 2007,2.0,14,0.0,0,0.142857142857,,0,1,0
1339,749.0,Bangladesh,lost,5 wickets,6.0,won,1st,India,Dhaka,10 May 2007,4.0,20,1.0,1,0.2,1.0,1,0,1
1340,750.0,Bangladesh,lost,46 runs,,lost,2nd,India,Dhaka,12 May 2007,4.0,21,1.0,2,0.190476190476,0.5,0,0,0
1341,766.0,Bangladesh,lost,7 wickets,89.0,won,1st,India,Dhaka,12 Jun 2008,4.0,37,1.0,3,0.108108108108,0.333333333333,1,0,1
1342,768.0,Bangladesh,lost,7 wickets,40.0,won,1st,India,Karachi,28 Jun 2008,4.0,39,1.0,4,0.102564102564,0.25,1,0,1
